nid,uid,status,title,body,teaser,mp3_filename,mp3_filemime,mp3_filesize,mp3_status,mp3_timestamp,mp3_list,artiste,compositeur,taxonomy['tags']['3'],taxonomy['tags']['4']
1820,13,1,Saboter l'e?tat,,,saboter_l_etat.mp3,audio/mpeg,1847451,1,1327078970,1,NULL,NULL,,
1829,13,1,la_necessite_de_vivre_ensemble-01,,,la_necessite_de_vivre_ensemble-01_0_0.mp3,audio/mpeg,415942,1,1329321722,1,NULL,NULL,,
1830,13,1,la_necessite_de_vivre_ensemble-01,,,la_necessite_de_vivre_ensemble-01_0.mp3,audio/mpeg,415942,1,1329323269,1,NULL,NULL,,
2078,4,1,Comme des fantômes,"<p><span>Extrait d'une vidéo postée sur youtube, 2012</span>﻿</p>","<p><span>Extrait d'une vidéo postée sur youtube, 2012</span>﻿</p>",,,,,,,anonyme,NULL,interview,français
1852,13,1,,,,10_compte.mp3,audio/mpeg,3147149,1,1331743305,1,NULL,NULL,,
1853,13,1,,,,11_coralie.mp3,audio/mpeg,797174,1,1331743307,1,NULL,NULL,,
1854,13,1,,,,12_cours_de_russe.mp3,audio/mpeg,2231819,1,1331743308,1,NULL,NULL,,
1855,13,1,,,,13_donc_donc_1.mp3,audio/mpeg,3766774,1,1331743308,1,NULL,NULL,,
1856,13,1,,,,14_double_dream_hands.mp3,audio/mpeg,3746921,1,1331743309,1,NULL,NULL,,
1857,13,1,,,,15_fabienne_tabard.mp3,audio/mpeg,3466888,1,1331743310,1,NULL,NULL,,
1858,13,1,,,,16_filature_2.mp3,audio/mpeg,5418758,1,1331743311,1,NULL,NULL,,
1859,13,1,,,,17_in_principio.mp3,audio/mpeg,4867051,1,1331743312,1,NULL,NULL,,
1860,13,1,,,,18_j_ai_voulu_ecrire_ce_texte.mp3,audio/mpeg,1526513,1,1331743312,1,NULL,NULL,,
1861,13,1,,,,19_je_vous_gratte_le_cul.mp3,audio/mpeg,1059443,1,1331743313,1,NULL,NULL,,
1862,13,1,,,,1_cest_qui_les_porcs___.mp3,audio/mpeg,2696798,1,1331743314,1,NULL,NULL,,
1863,13,1,,,,20_je_les_ecarte.mp3,audio/mpeg,1286186,1,1331743314,1,NULL,NULL,,
1864,13,1,,,,21_la_parade_la_reprise_-_la_position_de_hors-jeu.mp3,audio/mpeg,1506660,1,1331743316,1,NULL,NULL,,
1865,13,1,,,,22_la_pontire.mp3,audio/mpeg,2181664,1,1331743317,1,NULL,NULL,,
1866,13,1,,,,23_le_lac.mp3,audio/mpeg,1916260,1,1331743318,1,NULL,NULL,,
1867,13,1,,,,24_le_lacher_de_salope.bigard_jean_marie.mp3,audio/mpeg,1286186,1,1331743318,1,NULL,NULL,,
1868,13,1,,,,25_les_prieres_dans_les_langues.mp3,audio/mpeg,4246382,1,1331743319,1,NULL,NULL,,
1869,13,1,,,,26_like_you_were_talking.mp3,audio/mpeg,3086545,1,1331743320,1,NULL,NULL,,
1870,13,1,,,,27_macbeth.mp3,audio/mpeg,1167068,1,1331743320,1,NULL,NULL,,
1871,13,1,,,,28_mmmmm.mp3,audio/mpeg,3556749,1,1331743321,1,NULL,NULL,,
1872,13,1,,,,29_modiano_enfance.mp3,audio/mpeg,2513941,1,1331743322,1,NULL,NULL,,
1873,13,1,,,,2_09_ca_eut_paye9_le_paysan.mp3,audio/mpeg,1206774,1,1331743323,1,NULL,NULL,,
1874,13,1,,,,30_montre_ce_que_tu_sais_faire.mp3,audio/mpeg,3501370,1,1331743323,1,NULL,NULL,,
1875,13,1,,,,31_ou_sont_mes_droits.mp3,audio/mpeg,4231754,1,1331743324,1,NULL,NULL,,
1876,13,1,,,,32_p4_10biquefarre.mp3,audio/mpeg,1270513,1,1331743325,1,NULL,NULL,,
1877,13,1,,,,33_santa_cruz.mp3,audio/mpeg,1342611,1,1331743326,1,NULL,NULL,,
1878,13,1,,,,34_une_seule_solution.mp3,audio/mpeg,2746954,1,1331743328,1,NULL,NULL,,
1879,13,1,,,,35_women_with_donkey02_1-2_0.mp3,audio/mpeg,669696,1,1331743328,1,NULL,NULL,,
1880,13,1,,,,36_04_cuisine_et_litte9rature.mp3,audio/mpeg,3731247,1,1331743329,1,NULL,NULL,,
1881,13,1,,,,37_je_vis_moi_aussi.mp3,audio/mpeg,2125239,1,1331743330,1,NULL,NULL,,
1882,13,1,,,,38_piss_factory.mp3,audio/mpeg,3908880,1,1331743331,1,NULL,NULL,,
1883,13,1,,,,3_attentat_jerusalem.mp3,audio/mpeg,2262121,1,1331743332,1,NULL,NULL,,
1884,13,1,,,,4_axtherastical.mp3,audio/mpeg,2686349,1,1331743333,1,NULL,NULL,,
1885,13,1,,,,5_e7a_va_venir.mp3,audio/mpeg,4564031,1,1331743334,1,NULL,NULL,,
1886,13,1,,,,6_cage-empty_words.mp3,audio/mpeg,3192080,1,1331743335,1,NULL,NULL,,
1887,13,1,,,,7_chauffe-eau_0.mp3,audio/mpeg,2147182,1,1331743336,1,NULL,NULL,,
1888,13,1,,,,8_chor_biquefarre02.mp3,audio/mpeg,1256929,1,1331743337,1,NULL,NULL,,
1889,13,1,,,,9_chor_doulaye01.mp3,audio/mpeg,2235998,1,1331743338,1,NULL,NULL,,
1890,13,1,Foncez il n'y a aucun risque,,,foncez_il_n_y_a_aucun_risque.mp3,audio/mpeg,793144,1,1331743340,1,NULL,NULL,,
1891,13,1,Incarceration mutilation,,,incarceration_mutilation.mp3,audio/mpeg,1608161,1,1297080603,1,NULL,NULL,,
1892,13,1,Itineraire,,,itineraire.mp3,audio/mpeg,3102348,1,1331743343,1,NULL,NULL,,
1904,4,1,,,,40_celebre_avenue.mp3,audio/mpeg,1246480,1,1339259401,1,NULL,NULL,,
1894,13,1,Liberez_les_animaux,,,liberez_les_animaux.mp3,audio/mpeg,3250737,1,1331743345,1,NULL,NULL,,
1895,13,1,Tu_viens_avec_moi,,,tu_viens_avec_moi_0.mp3,audio/mpeg,1694881,1,1331743347,1,NULL,NULL,,
1896,13,1,Adieux_a_la_France,,,adieux_a_la_france.mp3,audio/mpeg,13735244,1,1331745240,1,NULL,NULL,,
1903,4,1,,,,39_graine_mulet_intonation.mp3,audio/mpeg,451313,1,1339259400,1,NULL,NULL,,
1905,4,1,Mon côté sportif,"<p>Jean-Marie Bigard, extrait du sketch <em>Le lâcher de salopes,&nbsp;</em>2001﻿</p>","<p>Jean-Marie Bigard, extrait du sketch <em>Le lâcher de salopes,&nbsp;</em>2001﻿</p>",24_le_lacher_de_salope.bigard_jean_marie.mp3,audio/mpeg,1286186,1,1331743318,1,Jean-Marie Bigard,David Christoffel,music hall,français
1913,4,1,Piste 08,,,cantata_bwv_78.mp3,audio/mpeg,2918722,1,1355582425,1,Arthur Zmijewski,NULL,,
1914,4,1,Conversation lingerie 1,,,conversation_lingerie_1.mp3,audio/mpeg,208730,1,1355582427,1,Cliente,Nicolas Rollet,,
1915,4,1,Une tre?s belle lingerie - Conversation_lingerie_2,,,Conversation_lingerie_2.mp3,,0,1,1259263210,1,NULL,NULL,,
1916,4,1,Liberez_les_animaux,,,Liberez_les_animaux.mp3,audio/mpeg,648943,1,1260471063,1,NULL,NULL,,
1917,4,1,Tu viens avec moi ?,,,tu_viens_avec_moi_1.mp3,audio/mpeg,338587,1,1355582430,1,L'esquive,Frédéric danos,,
1946,4,1,I want you to walk circumspectly,,,i_want_you_to_walk_circumspectly.mp3,audio/mpeg,3024162,1,1381817525,1,NULL,NULL,,
1947,4,1,Au salon de l'agriculture,,,au_salon_de_l_agriculture.mp3,audio/mpeg,518843,1,1381817766,1,NULL,NULL,,
1949,4,1,A voice in its obscene dimensions,"<p>Zlavoj Žižek, extrait du documentaire <em>The Pervert's Guide to Cinema</em>, 2006</p>","<p>Zlavoj Žižek, extrait du documentaire <em>The Pervert's Guide to Cinema</em>, 2006</p>",a_voice_in_its_obscene_0.mp3,audio/mpeg,1417039,1,1384954698,1,Zlavoj Žižek,NULL,Film,
1950,4,1,ABC,"<p>Voix de synthèse prononçant les paroles de la chanson <em>ABC</em> des Jackson 5, 2013</p>","<p>Voix de synthèse prononçant les paroles de la chanson <em>ABC</em> des Jackson 5, 2013</p>",abc.mp3,audio/mpeg,1851391,1,1381822513,1,NULL,NULL,,
1951,4,1,De abdoer twist,"<p>Extrait de l’émission <em>Tommy Teleshopping</em>, télévision hollandaise, 2013</p>","<p>Extrait de l’émission <em>Tommy Teleshopping</em>, télévision hollandaise, 2013</p>",abdoer_twist.mp3,audio/mpeg,1675230,1,1381822567,1,NULL,NULL,,
1952,4,1,Alors comment on dit langue déjà ?,"<p>Apprentissage du chinois par un enfant, vidéo postée sur YouTube, 2008</p>","<p>Apprentissage du chinois par un enfant, vidéo postée sur YouTube, 2008</p>",alors_comment_on_dit_langue.mp3,audio/mpeg,3122259,1,1381822689,1,NULL,NULL,,
1953,4,1,Au salon de l'agriculture,"<p>Claire Chazal, extrait du journal de TF1, 2013</p>","<p>Claire Chazal, extrait du journal de TF1, 2013</p>",au_salon_de_l_agriculture.mp3,audio/mpeg,518843,1,1381817766,1,NULL,NULL,,
1954,4,1,Va y avoir du monde,"<p>Public avant un spectacle, enregistrement de Joris Lacoste, 2013</p>","<p>Public avant un spectacle, enregistrement de Joris Lacoste, 2013</p>",brouhaha_part1_6.mp3,audio/mpeg,4359809,1,1381822981,1,NULL,Joris Lacoste,quotidien,français
1955,4,1,"C, E and G","<p>Extrait d'un tutoriel de piano de la chanson <em>Imagine</em>, vidéo postée sur YouTube, 2008</p>","<p>Extrait d'un tutoriel de piano de la chanson <em>Imagine</em>, vidéo postée sur YouTube, 2008</p>",c_e_and_g.mp3,audio/mpeg,4345986,1,1381823134,1,NULL,NULL,,
1957,4,1,Is David Bowie here ?,"Nina Simone, extrait d’un concert à Montreux, 1974","Nina Simone, extrait d’un concert à Montreux, 1974",david_bowie.mp3,audio/mpeg,1754223,1,1381823808,1,NULL,NULL,,
1958,4,1,Die greulichen Katzen,"<p>Klaus Kinski, extrait du poème <em>Der Handschuh</em> de Friedrich Schiller, Deutsche Grammophon, 1959</p>","<p>Klaus Kinski, extrait du poème <em>Der Handschuh</em> de Friedrich Schiller, Deutsche Grammophon, 1959</p>",die_greulichen_katzen.mp3,audio/mpeg,2646975,1,1381823933,1,klaus kinski,NULL,poésie,allemand
1959,4,1,Have you ever had a dreams,"<p>Enfant posant une question, source et année inconnue</p>","<p>Enfant posant une question, source et année inconnue</p>",have_you_ever_had_a_dreams.mp3,audio/mpeg,430144,1,1381824134,1,NULL,NULL,,anglais
1960,4,1,Here's your baby,"<p>Vidéo d’un accouchement postée sur YouTube, 2010</p>","<p>Vidéo d’un accouchement postée sur YouTube, 2010</p>",heres_your_baby.mp3,audio/mpeg,3769836,1,1381824510,1,NULL,NULL,,
1961,4,1,Hey everyone,"<p>Blair Fowley, extrait de son blog vidéo<em> juicystar07</em>, 2010</p>","<p>Blair Fowley, extrait de son blog vidéo<em> juicystar07</em>, 2010</p>",hey_everyone.mp3,audio/mpeg,2328739,1,1381824732,1,NULL,NULL,,
1962,4,1,Horloge parlante,"Serveur vocal de l'horloge parlante en France, 2013","Serveur vocal de l'horloge parlante en France, 2013",horloge_parlante.mp3,audio/mpeg,865838,1,1381824883,1,NULL,NULL,,
1963,4,1,How to speak broken english,"<p>Video publiée sur YouTube, 2009</p>","<p>Video publiée sur YouTube, 2009</p>",how_to_speak_broken_english.mp3,audio/mpeg,2427572,1,1381824972,1,NULL,NULL,tutoriel,broken english
1964,4,1,La R de Raquel,"<p>Extrait du jeu télévisé <em>La ruleta de la suerte</em>, télévision espagnole, 2010</p>","<p>Extrait du jeu télévisé <em>La ruleta de la suerte</em>, télévision espagnole, 2010</p>",la_r_de_raquel.mp3,audio/mpeg,1825697,1,1381825043,1,NULL,NULL,,
1965,4,1,Le babil de Rayzl et Laish Gedalya,"<p>Discussion entre deux enfants de 2 ans, enregistrement de Stacy Doris, 2008</p>","<p>Discussion entre deux enfants de 2 ans, enregistrement de Stacy Doris, 2008</p>",le_babil_de_rayzl_et_laish.mp3,audio/mpeg,2719724,1,1381825155,1,NULL,NULL,,
1966,4,1,Mic check,"<p>Extrait d'une assemblée générale à Occupy Wall Street, 2011</p>","<p>Extrait d'une assemblée générale à Occupy Wall Street, 2011</p>",mic_check.mp3,audio/mpeg,805663,1,1381825213,1,NULL,NULL,,
1967,4,1,Nur der Fluß ist weg,"<p>Ferenc Fricsay, extrait d’une répétition d’orchestre, 1960</p>","<p>Ferenc Fricsay, extrait d’une répétition d’orchestre, 1960</p>",nur_der_fluss_ist_weg.mp3,audio/mpeg,2586181,1,1381825371,1,NULL,NULL,,
1968,4,1,Ocho Cortado,"Extrait d’un cours de tango posté sur YouTube, 2010","Extrait d’un cours de tango posté sur YouTube, 2010",ocho_cortado.mp3,audio/mpeg,2897134,1,1381826182,1,NULL,NULL,,
1969,4,1,Petit pot de beurre,"<p>Exercices de prononciation en français, enregistrement de Joris Lacoste, 2013</p>","<p>Exercices de prononciation en français, enregistrement de Joris Lacoste, 2013</p>",petit_pot_de_beurre.mp3,audio/mpeg,1242680,1,1381826277,1,NULL,NULL,,
1970,4,1,She can talk,"<p>Extrait de l'épisode 4 de la saison 2 des Simpsons, 1990</p>","<p>Extrait de l'épisode 4 de la saison 2 des Simpsons, 1990</p>",she_can_talk.mp3,audio/mpeg,786231,1,1381826365,1,NULL,NULL,,
1971,4,1,Sneijder gol,"<p>Extrait d'un commentaire sportif sur la chaîne 7 Gold Telecity, 2010</p>","<p>Extrait d'un commentaire sportif sur la chaîne 7 Gold Telecity, 2010</p>",snijder_gol.mp3,audio/mpeg,1391226,1,1381826487,1,NULL,NULL,,
1972,4,1,Thank you,"Barack Obama, début de son discours d’acceptation de l’investiture démocrate, 2008","Barack Obama, début de son discours d’acceptation de l’investiture démocrate, 2008",thank_you.mp3,audio/mpeg,2462035,1,1381826557,1,NULL,NULL,,
1973,4,1,The connexion has been made,"<p>Bande-annonce du film E.T. de Steven Spielberg, 1982</p>","<p>Bande-annonce du film E.T. de Steven Spielberg, 1982</p>",the_connexion_has_been_made.mp3,audio/mpeg,1346084,1,1381826655,1,NULL,NULL,,
1974,4,1,This bouillon,"Extrait d'un dîner entre amis, enregistrement de Frédéric Danos, 2013","Extrait d'un dîner entre amis, enregistrement de Frédéric Danos, 2013",this_bouillon_part3.mp3,audio/mpeg,4297747,1,1381826911,1,NULL,NULL,,
1975,4,1,This is not a pop album,"<p>Ice-T, extrait du disque <em>Home Invasion</em>, 1993</p>","<p>Ice-T, extrait du disque <em>Home Invasion</em>, 1993</p>",this_is_not_a_pop_album.mp3,audio/mpeg,721667,1,1381827250,1,NULL,NULL,,
1976,4,1,Ton ami magique,"<p>Voix enregistrée du jouet «Chien Culbuto», 2010</p>","<p>Voix enregistrée du jouet «Chien Culbuto», 2010</p>",ton_ami_magique.mp3,audio/mpeg,1657679,1,1381827342,1,NULL,NULL,,
1977,4,1,Un problema,"<p>Chiara Gallerani, extrait d'une conversation téléphonique, enregistrement de Joris Lacoste, 2012</p>","<p>Chiara Gallerani, extrait d'une conversation téléphonique, enregistrement de Joris Lacoste, 2012</p>",un_problema.mp3,audio/mpeg,3295866,1,1381827618,1,NULL,NULL,,
1978,4,1,Vous parlez trop vite pour moi,"Michel Thomas, extrait d’une méthode d’apprentissage du français, date inconnue","Michel Thomas, extrait d’une méthode d’apprentissage du français, date inconnue",vous_parlez_trop_vite.mp3,audio/mpeg,3657628,1,1381827702,1,NULL,NULL,,
1979,4,1,I want you to walk circumspectly,"<p>Pastor Tommy Bates, extrait de la vidéo <em>Preaching the Gospel</em>, années 2000</p>","<p>Pastor Tommy Bates, extrait de la vidéo <em>Preaching the Gospel</em>, années 2000</p>",walk_circumspectly.mp3,audio/mpeg,3013750,1,1381827801,1,NULL,NULL,,
1980,4,1,We are beautiful,"<p>Jill Bolte Taylor, extrait de la TED conference <em>A Stroke of Insight</em>, 2008</p>","<p>Jill Bolte Taylor, extrait de la TED conference <em>A Stroke of Insight</em>, 2008</p>",we_are_beautiful.mp3,audio/mpeg,4226248,1,1381827894,1,NULL,NULL,,
1981,4,1,Demandez le programme,"<p>Ouvreur de l’Opéra Bastille, enregistrement d’Olivier Normand, 2013</p>","<p>Ouvreur de l’Opéra Bastille, enregistrement d’Olivier Normand, 2013</p>",demandez_le_programme.mp3,audio/mpeg,405349,1,1381916273,1,NULL,NULL,,
1982,4,1,A voice in its obscene dimension,,,a_voice_in_its_obscene_0.mp3,audio/mpeg,1417039,1,1384954698,1,NULL,NULL,,
2033,4,1,Ils étaient lourds,"<p>Louis-Ferdinand Céline, extrait de l'émission <em>Lectures pour tous</em>, ORTF, 1957﻿</p>","<p>Louis-Ferdinand Céline, extrait de l'émission <em>Lectures pour tous</em>, ORTF, 1957﻿</p>",ils_etaient_lourds.mp3,audio/mpeg,3273008,1,1390826860,1,Louis Ferdinand Céline,NULL,interview,français
1993,4,1,Une sorte de manifeste,"<p><span>Brigitte Fontaine, </span><span class=""s1"">extrait du </span><span>journal télévisé 19/20, France 3, 2009</span>﻿</p>","<p><span>Brigitte Fontaine, </span><span class=""s1"">extrait du </span><span>journal télévisé 19/20, France 3, 2009</span>﻿</p>",une_sorte_de_manifeste.mp3,audio/mpeg,2570864,1,1390826909,1,Brigitte Fontaine,NULL,interview,français
2152,4,1,,,,show_me_what_you_got.mp3,audio/mpeg,1910768,1,1390954355,1,NULL,NULL,,
1995,24,1,Je suis une primaire,"<p><span>Barbara, extrait d'un concert, année inconnue</span>﻿</p>","<p><span>Barbara, extrait d'un concert, année inconnue</span>﻿</p>",je_suis_une_primaire.mp3,audio/mpeg,3791984,1,1390826868,1,Barbara,NULL,,français
1996,24,1,Ça c'est une remarque,"<p>Michel Braud, extrait d'une soutenance de thèse en arts du spectacle, 2012</p>","<p>Michel Braud, extrait d'une soutenance de thèse en arts du spectacle, 2012</p>",ca_c_est_une_remarque.mp3,audio/mpeg,1833008,1,1390826845,1,NULL,NULL,quotidien,français
1997,24,1,Si je me permets de parler ainsi,"<p>Maurice Pialat, Michel Martens, extrait de l'émission <em>Champs Contre-champs</em>, ORTF, 1973</p>","<p>Maurice Pialat, Michel Martens, extrait de l'émission <em>Champs Contre-champs</em>, ORTF, 1973</p>",si_je_me_permets_de_parler_ainsi.mp3,audio/mpeg,4013744,1,1390826897,1,Maurice Pialat,NULL,Télévision,français
1998,24,1,Et comment ils sont cons,"<p>Jean-Marc Lebihan﻿, extrait d'une performance au festival d'Aurillac, 2013</p>","<p>Jean-Marc Lebihan﻿, extrait d'une performance au festival d'Aurillac, 2013</p>",et_comme_ils_sont_cons.mp3,audio/mpeg,3362864,1,1390826852,1,Jean-Marc Lebihan,NULL,performance,français
2000,24,1,Les Provinciales,"<p>Henri Guillemin, extrait de l'émission <em>En appel </em>sur Blaise Pascal, RTS, 1972</p>","<p>Henri Guillemin, extrait de l'émission <em>En appel </em>sur Blaise Pascal, RTS, 1972</p>",les_provinciales.mp3,audio/mpeg,1937840,1,1390826875,1,Henri Guillemin,NULL,Télévision,français
2002,23,1,T'appelles ça un rabouin?,"<p>Extrait du film&nbsp;<em>La BM du Seigneur</em>&nbsp;de Jean-Charles Hue, 2011﻿</p>","<p>Extrait du film&nbsp;<em>La BM du Seigneur</em>&nbsp;de Jean-Charles Hue, 2011﻿</p>",t_appelles_ca_un_rabouin.mp3,audio/mpeg,2474672,1,1390826898,1,NULL,NULL,cinéma,français
2003,23,1,Reality hits you hard,"<p>George Lindell, extrait d'une vidéo postée sur YouTube en 2011﻿</p>","<p>George Lindell, extrait d'une vidéo postée sur YouTube en 2011﻿</p>",reality_hits_you.mp3,audio/mpeg,1700528,1,1390826893,1,Lindell George,NULL,interview,anglais
2004,23,1,Si je comprends bien,"<p>Jean Sas, extrait de canular, 1971﻿</p>
<!--EndFragment-->","<p>Jean Sas, extrait de canular, 1971﻿</p>
<!--EndFragment-->",si_je_comprends_bien.mp3,audio/mpeg,1142960,1,1390826896,1,Sas Jean,NULL,interview,français
2005,23,1,I still love you,"<p>Extrait de l'émission A &amp; E show, A&amp;E TV, 2010﻿</p>","<p>Extrait de l'émission A &amp; E show, A&amp;E TV, 2010﻿</p>",i_still_love_you.mp3,audio/mpeg,902768,1,1390826857,1,NULL,NULL,show,anglais
2006,23,1,Je bavarde toujours,"<p>M. Liochon, extrait d'une interview,<em>&nbsp;Le petit rapporteur</em>, TF1, 1975﻿</p>","<p>M. Liochon, extrait d'une interview,<em>&nbsp;Le petit rapporteur</em>, TF1, 1975﻿</p>",je_bavarde_toujours.mp3,audio/mpeg,1912496,1,1390826866,1,Liochon,NULL,interview,français
2008,9,1,Donnez moi un Y,"<p>Scène de métro, extrait d'un enregistrement posté sur Audioboo, 2011&nbsp;﻿</p>","<p>Scène de métro, extrait d'un enregistrement posté sur Audioboo, 2011&nbsp;﻿</p>",donnez_moi_un_y.mp3,audio/mpeg,899888,1,1390826851,1,NULL,NULL,quotidien,français
2009,9,1,Les fesses plombées ,"<p>Extrait du documentaire <em>La danse / Le ballet de l'Opéra de Paris </em>de Frédérick Wiseman, 2009&nbsp;﻿</p>","<p>Extrait du documentaire <em>La danse / Le ballet de l'Opéra de Paris </em>de Frédérick Wiseman, 2009&nbsp;﻿</p>",les_fesses_plombees_0.mp3,audio/mpeg,3743024,1,1390954354,1,NULL,NULL,Documentaire,français
2010,9,1,Da da da da da da da,"<p>Dialogue entre bébés, vidéo postée sur YouTube, 201﻿</p>","<p>Dialogue entre bébés, vidéo postée sur YouTube, 201﻿</p>",da_da_da_da_da_da.mp3,audio/mpeg,2822576,1,1390826849,1,NULL,NULL,quotidien,babil
2011,9,1,Rezeption und Küche,"<p>Extrait du film <em>Hinterland</em> de Marie Voignier, 200﻿9</p>","<p>Extrait du film <em>Hinterland</em> de Marie Voignier, 200﻿9</p>",rezeption_und_kuche.mp3,audio/mpeg,1991984,1,1390826894,1,NULL,Marie Voignier,extrait de film,allemand
2012,9,1,"Une femme fatale, une femme à cheval","<p>Mathilde Monnier &amp; La Ribot, extrait du spectacle <em>Gustavia</em>, 2008 &nbsp;&nbsp;﻿</p>","<p>Mathilde Monnier &amp; La Ribot, extrait du spectacle <em>Gustavia</em>, 2008 &nbsp;&nbsp;﻿</p>",une_femme_fatale.mp3,audio/mpeg,3314480,1,1390826907,1,Mathilde Monnier & La Ribot,NULL,théâtre,français
2013,9,1,Five time five,"<p>Extrait d'une récitation en classe, source inconnue&nbsp;﻿</p>","<p>Extrait d'une récitation en classe, source inconnue&nbsp;﻿</p>",five_time_five.mp3,audio/mpeg,794480,1,1390826853,1,NULL,NULL,quotidien,anglais
2014,9,1,I can't believe we're seeing this,"<p>Extrait d'une vidéo postée sur Youtube, 2011&nbsp;﻿</p>","<p>Extrait d'une vidéo postée sur Youtube, 2011&nbsp;﻿</p>",i_cant_believe_were_seeing_this.mp3,audio/mpeg,2201648,1,1390826854,1,NULL,NULL,,anglais
2015,9,1,Entre le bien et le mal,"<p><span>Scène de classe, </span><span>extrait d'un enregistrement personnel de Laurie Bellanca, 2013&nbsp;</span>﻿</p>","<p><span>Scène de classe, </span><span>extrait d'un enregistrement personnel de Laurie Bellanca, 2013&nbsp;</span>﻿</p>",,,,,,,NULL,Laurie Bellanca,quotidien,français
2016,9,1,Tu me l'écris je peux p'têtre te dire,"<p>Scène de dîner, enregistrement personnel de Valérie Louys, 2013&nbsp;﻿</p>","<p>Scène de dîner, enregistrement personnel de Valérie Louys, 2013&nbsp;﻿</p>",tu_me_l_ecris.mp3,audio/mpeg,4562672,1,1390826902,1,NULL,Valérie Louys,quotidien,français
2017,9,1,J'enclenche la fumée top ,"<p>Répétition de la Patrouille de France, vidéo posté sur Youtube, 2013 &nbsp;﻿</p>
<p style=""margin: 0.0px 0.0px 0.0px 0.0px; font: 13.0px Arial;""><strong><br /></strong></p>","<p>Répétition de la Patrouille de France, vidéo posté sur Youtube, 2013 &nbsp;﻿</p>
<p style=""margin: 0.0px 0.0px 0.0px 0.0px; font: 13.0px Arial;""><strong><br /></strong></p>",j_enclenche_la_fumee.mp3,audio/mpeg,4142768,1,1390826864,1,NULL,NULL,simulation,français
2018,9,1,Les carottes sont cuites,"<p>Philippe Chaine, François Christophe, enregistrement du générique d'une fiction radio, extrait du livre <em>Rouge Micro </em>de Temps Machine, Diaphane éditions, 2013&nbsp;﻿</p>","<p>Philippe Chaine, François Christophe, enregistrement du générique d'une fiction radio, extrait du livre <em>Rouge Micro </em>de Temps Machine, Diaphane éditions, 2013&nbsp;﻿</p>",lescarottessontcuites.mp3,audio/mpeg,3413552,1,1390826876,1,"Philippe Chaine, François Christophe",Temps Machine,Radio,français
2019,9,1,This bouillon,"<p>Extrait d'un dîner entre amis, enregistrement de Frédéric Danos, 2013&nbsp;﻿</p>
<p style=""margin: 0.0px 0.0px 0.0px 0.0px; font: 13.0px Arial;""><strong><br /></strong></p>","<p>Extrait d'un dîner entre amis, enregistrement de Frédéric Danos, 2013&nbsp;﻿</p>
<p style=""margin: 0.0px 0.0px 0.0px 0.0px; font: 13.0px Arial;""><strong><br /></strong></p>",this_bouillon.mp3,audio/mpeg,2103167,1,1390954353,1,NULL,NULL,quotidien,anglais et français
2020,9,1,Tu es mon autre ,"<p>Extrait d'une vidéo postée sur Youtube, année inconnue&nbsp;﻿</p>
<p style=""margin: 0.0px 0.0px 0.0px 0.0px; font: 13.0px Arial; color: #e81f13;""><strong><br /></strong></p>","<p>Extrait d'une vidéo postée sur Youtube, année inconnue&nbsp;﻿</p>
<p style=""margin: 0.0px 0.0px 0.0px 0.0px; font: 13.0px Arial; color: #e81f13;""><strong><br /></strong></p>",tu_es_mon_autre.mp3,audio/mpeg,1334768,1,1390826901,1,NULL,NULL,Message,français
2021,9,1,"Oui, écoutez le ","<p>Extrait de la démonstration d'un instrument de musique, années 70&nbsp;﻿</p>
<p style=""margin: 0.0px 0.0px 0.0px 0.0px; font: 13.0px Arial; color: #e81f13;""><span style=""letter-spacing: 0.0px;""><strong>&nbsp;</strong></span></p>","<p>Extrait de la démonstration d'un instrument de musique, années 70&nbsp;﻿</p>
<p style=""margin: 0.0px 0.0px 0.0px 0.0px; font: 13.0px Arial; color: #e81f13;""><span style=""letter-spacing: 0.0px;""><strong>&nbsp;</strong></span></p>",oui_ecoutez_le.mp3,audio/mpeg,1847984,1,1390826884,1,NULL,NULL,Publicité,français
2022,9,1,Criée Tokyo ,"<p><span class=""Apple-style-span"" style=""color: #e81f13; font-family: Arial; line-height: normal;"">Scène d’enchères au Tsukiji fish market à Tokyo, vidéo postée sur Youtube, 2007</span></p>","<p><span class=""Apple-style-span"" style=""color: #e81f13; font-family: Arial; line-height: normal;"">Scène d’enchères au Tsukiji fish market à Tokyo, vidéo postée sur Youtube, 2007</span></p>",criee_tokyo.mp3,audio/mpeg,1316912,1,1390826848,1,NULL,NULL,Enchères,japonais
2150,4,1,,,,this_bouillon.mp3,audio/mpeg,2103167,1,1390954353,1,"Ash Bulayev, Frédéric Danos, Patricia Almeida, Annie Dorsen, David-Alexandre Guéniot, Joris Lacoste",NULL,,
2024,9,1,Chacun son cul,"<p>Scène de métro, enregistrement personnel de Thibault Capéran, 2012&nbsp;﻿﻿</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p><span style=""color: #e81f13; font-family: Arial;""><span class=""Apple-style-span"" style=""line-height: normal;""><br /></span></span></p>","<p>Scène de métro, enregistrement personnel de Thibault Capéran, 2012&nbsp;﻿﻿</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p><span style=""color: #e81f13; font-family: Arial;""><span class=""Apple-style-span"" style=""line-height: normal;""><br /></span></span></p>",chacun_son_cul.mp3,audio/mpeg,4601840,1,1390826847,1,NULL,Thibault Capéran,quotidien,français
