nid,type,language,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,vid,revision_uid,title,body,teaser,log,revision_timestamp,format,name,picture,data,path,field_mp3['0']['fid'],field_mp3['0']['uid'],field_mp3['0']['filename'],field_mp3['0']['filepath'],field_mp3['0']['filemime'],field_mp3['0']['filesize'],field_mp3['0']['status'],field_mp3['0']['timestamp'],field_mp3['0']['list'],field_mp3['0']['data'],field_artiste['0']['value'],field_ordre['0']['value'],field_article['0']['nid'],field_compositeur['0']['value'],field_genre['0']['value'],field_langue['0']['value'],_workflow,taxonomy['2']['61'],taxonomy['2']['114'],taxonomy['2']['126'],taxonomy['tags']['3'],taxonomy['tags']['4'],menu['link_title'],menu['mlid'],menu['plid'],menu['menu_name'],menu['weight'],menu['module'],menu['expanded'],menu['hidden'],menu['has_children'],menu['customized'],menu['parent_depth_limit'],taxonomy['2']['113'],taxonomy['2']['55'],taxonomy['2']['57'],taxonomy['2']['124'],taxonomy['2']['54'],taxonomy['2']['79'],taxonomy['2']['125'],field_langue['1']['value'],taxonomy['2']['52'],taxonomy['2']['50'],taxonomy['2']['53'],taxonomy['2']['48'],taxonomy['2']['58'],taxonomy['2']['63'],field_mp3['0'],taxonomy['2']['51'],taxonomy['2']['62'],field_mp3['0']['data']['description'],field_genre['1']['value']
736,corpus,,3,1,1260641503,1389890727,0,0,0,0,0,0,736,0,BlueTube,"<div id=""magicdomid21""><span>Ken Loach, extrait de l'émisssion </span><span class=""i""><em>Tout arrive</em></span><span>, France Culture, 2009</span></div>","<div id=""magicdomid21""><span>Ken Loach, extrait de l'émisssion </span><span class=""i""><em>Tout arrive</em></span><span>, France Culture, 2009</span></div>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:14 +0100.,1389890727,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-bluetube,615,3,BlueTube.mp3,sites/default/files/corpus/BlueTube.mp3,,0,1,1259263275,1,NULL,Ken Loach,NULL,NULL,NULL,131,133,4,,,,interview,"anglais, français",,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,130,,,,48,,,,,,,
737,corpus,,3,1,1260641503,1389890727,0,0,0,0,0,0,737,0,Bonheur national brut,"<p>Nicolas Sarkozy, extrait du discours de remise des insignes de la Légion d'honneur à Dany Boon, 2009</p>","<p>Nicolas Sarkozy, extrait du discours de remise des insignes de la Légion d'honneur à Dany Boon, 2009</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:15 +0100.,1389890727,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-bonheur-national-brut,616,3,Boon_-_Bonheur_national_brut.mp3,sites/default/files/corpus/Boon_-_Bonheur_national_brut.mp3,,0,1,1259263275,1,NULL,Nicolas Sarkozy,NULL,NULL,NULL,90,130,3,,,,Discours,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
738,corpus,,3,1,1260641503,1389890727,0,0,0,0,0,0,738,0,Va faire une carrière avec ça,"<div id=""magicdomid67"">Nicolas Sarkozy, extrait du discours de remise des insignes de la Légion d'honneur à Dany Boon, 2009</div>","<div id=""magicdomid67"">Nicolas Sarkozy, extrait du discours de remise des insignes de la Légion d'honneur à Dany Boon, 2009</div>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:15 +0100.,1389890727,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-va-faire-une-carriere-avec-ca,1336,4,va_faire_une_carriere_avec_a.mp3,sites/default/files/corpus/va_faire_une_carriere_avec_a.mp3,audio/mpeg,1094116,1,1297081223,1,NULL,Nicolas Sarkozy,NULL,NULL,NULL,90,130,4,,,,Discours,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
739,corpus,,3,1,1260641503,1389890727,0,0,0,0,0,0,739,0,"C'est pas de moi, c'est René Char","<p>Nicolas Sarkozy, extrait du discours de remise des insignes de la Légion d'honneur à Dany Boon, 2009</p>","<p>Nicolas Sarkozy, extrait du discours de remise des insignes de la Légion d'honneur à Dany Boon, 2009</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:16 +0100.,1389890727,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-cest-pas-de-moi-cest-rene-char,618,3,Boon_-_Rene_Char.mp3,sites/default/files/corpus/Boon_-_Rene_Char.mp3,,0,1,1259263276,1,NULL,Nicolas Sarkozy,NULL,NULL,NULL,90,130,4,,,,Discours,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
740,corpus,,3,1,1260641504,1389890727,0,0,0,0,0,0,740,0,Un truc étrange,"<p>Nicolas Sarkozy, extrait du discours de remise des insignes de la Légion d'honneur à Dany Boon, 2009</p>","<p>Nicolas Sarkozy, extrait du discours de remise des insignes de la Légion d'honneur à Dany Boon, 2009</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:16 +0100.,1389890727,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-un-truc-etrange,971,4,Boon_3.output.mp3,sites/default/files/corpus/Boon_3.output.mp3,audio/mpeg,386267,1,1283019348,1,NULL,Nicolas Sarkozy,NULL,NULL,NULL,90,130,4,,,,Discours,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
741,corpus,,3,1,1260641504,1389890727,0,0,0,0,0,0,741,0,C'est ça qu'ils ont élu,"<p>Marie-Georges Buffet, extrait d'une soirée électorale, TF1, 2007</p>","<p>Marie-Georges Buffet, extrait d'une soirée électorale, TF1, 2007</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:17 +0100.,1389890727,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-cest-ca-quils-ont-elu,620,3,Cest_ca_quils_ont_elu.mp3,sites/default/files/corpus/Cest_ca_quils_ont_elu.mp3,,0,1,1259263277,1,NULL,Marie-Georges Buffet,NULL,NULL,NULL,94,130,3,,,,Télévision,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
742,corpus,,3,1,1260641504,1389890727,0,0,0,0,0,0,742,0,Champions du monde,"<p>Eugène Saccomano<span>, extrait du commentaire de la finale de la coupe du monde de football, Europe 1, 1998</span></p>","<p>Eugène Saccomano<span>, extrait du commentaire de la finale de la coupe du monde de football, Europe 1, 1998</span></p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:17 +0100.,1389890727,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-champions-du-monde,621,3,Champion_du_monde.mp3,sites/default/files/corpus/Champion_du_monde.mp3,,0,1,1259263277,1,NULL,Eugène Saccomano,NULL,NULL,NULL,144,130,3,,,,commentaire sportif,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
758,corpus,,3,1,1260641504,1389890727,0,0,0,0,0,0,758,0,Coup de coeur,"<div id=""magicdomid27""><span>Clotilde Courau, extrait d'un journal télévisé de France 2 présenté par Béatrice Schönberg, 1997</span></div>","<div id=""magicdomid27""><span>Clotilde Courau, extrait d'un journal télévisé de France 2 présenté par Béatrice Schönberg, 1997</span></div>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:25 +0100.,1389890727,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-coup-de-coeur,637,3,Coup_de_coeur.mp3,sites/default/files/corpus/Coup_de_coeur.mp3,,0,1,1259263285,1,NULL,Clotilde Courau,NULL,NULL,NULL,131,130,4,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
759,corpus,,3,1,1260641505,1389890727,0,0,0,0,0,0,759,0,D'où je parle,"<p>Tristan Mendès-France, extrait d'un entretien, Radio Suisse Romande, 2009</p>","<p>Tristan Mendès-France, extrait d'un entretien, Radio Suisse Romande, 2009</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:26 +0100.,1389890727,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-dou-je-parle,638,3,Dou_je_parle.mp3,sites/default/files/corpus/Dou_je_parle.mp3,,0,1,1259263286,1,NULL,Bloggeur,NULL,NULL,NULL,131,130,4,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
760,corpus,,3,1,1260641505,1389890728,0,0,0,0,0,0,760,0,Un déchiffrage de dimension signifiante pure,"<p>Jacques Lacan, extrait du film <em>Télévision </em>de Benoît Jacquot, 1973</p>","<p>Jacques Lacan, extrait du film <em>Télévision </em>de Benoît Jacquot, 1973</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:26 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/emphases/track-un-dechiffrage-de-dimension-signifiante-pure,639,3,Dechiffrer_Freud.mp3,sites/default/files/corpus/Dechiffrer_Freud.mp3,,0,1,1259263286,1,NULL,Jacques Lacan,NULL,NULL,NULL,131,130,3,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,125,,,,,48,,,,,,,
761,corpus,,3,1,1260641585,1389890728,0,0,0,0,0,0,761,0,Dreams,"<p>Extrait d'un disque pour endormir les enfants, source inconnue</p>","<p>Extrait d'un disque pour endormir les enfants, source inconnue</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:26 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-dreams,640,3,Dreams.mp3,sites/default/files/corpus/Dreams.mp3,,0,1,1259263287,1,NULL,Disque,NULL,NULL,NULL,77,133,3,,,,tutoriel,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
764,corpus,,3,1,1260641364,1389890728,0,0,0,0,0,0,764,0,You are superb,"<p>Michel Drucker, Whitney Houston et Serge Gainsbourg, extrait de l'émission <em>Champs Elysées</em>, Antenne 2, 1986</p>","<p>Michel Drucker, Whitney Houston et Serge Gainsbourg, extrait de l'émission <em>Champs Elysées</em>, Antenne 2, 1986</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:28 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-you-are-superb,643,3,I_Want_To_Fuck_Her.mp3,sites/default/files/corpus/I_Want_To_Fuck_Her.mp3,,0,1,1259263288,1,NULL,Serge Gainsbourg,NULL,NULL,NULL,94,162,3,,,,Télévision,"anglais, françias",,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,133,,,,48,,,,,,,
765,corpus,,3,1,1260641505,1389890728,0,0,0,0,0,0,765,0,"I, Barack Hussein Obama","<p>Barack Obama, extrait de la cérémonie d'investiture, 2009</p>","<p>Barack Obama, extrait de la cérémonie d'investiture, 2009</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:28 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/indexations/track-i-barack-hussein-obama,1404,4,investiture-02.mp3,sites/default/files/corpus/investiture-02.mp3,audio/mpeg,2417946,1,1297450148,1,NULL,Barack Obama,NULL,NULL,NULL,91,133,3,,,,Rituel,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,53,,,,,,,,
766,corpus,,3,1,1260641364,1389890728,0,0,0,0,0,0,766,0,Je vis moi aussi,"<p>Maître Rose-Marie Capitaine, extrait du documentaire <em>Cours d'assises, crimes et châtiments</em> d'Amal Moghaizel, 2008</p>","<p>Maître Rose-Marie Capitaine, extrait du documentaire <em>Cours d'assises, crimes et châtiments</em> d'Amal Moghaizel, 2008</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:29 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-je-vis-moi-aussi,1470,13,37_je_vis_moi_aussi.mp3,sites/default/files/corpus/37_je_vis_moi_aussi.mp3,audio/mpeg,2125239,1,1331743330,1,NULL,Maître Capitaine,NULL,1103,NULL,76,162,3,,,,plaidoirie,françias,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
767,corpus,,3,1,1260641364,1389890728,0,0,0,0,0,0,767,0,La réponse de Bill,"<p>Témoignage, extrait du film <em>One Flat Thing, reproduced</em> de Thierry de Mey, 2006</p>","<p>Témoignage, extrait du film <em>One Flat Thing, reproduced</em> de Thierry de Mey, 2006</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:29 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-la-reponse-de-bill,646,3,La_reponse_de_Bill.mp3,sites/default/files/corpus/La_reponse_de_Bill.mp3,,0,1,1259263289,1,NULL,William Forsythe,NULL,NULL,NULL,131,130,4,,,,interview,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
768,corpus,,3,1,1260641587,1389890728,0,0,0,0,0,0,768,0,Le seul truc que j'oublierai jamais,"<p>Agnès Aokky, spot publicitaire pour Quick, années 90</p>","<p>Agnès Aokky, spot publicitaire pour Quick, années 90</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:29 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-le-seul-truc-que-joublierai-jamais,647,3,Le_seul_truc_que_joublierai_jamais.mp3,sites/default/files/corpus/Le_seul_truc_que_joublierai_jamais.mp3,,0,1,1259263290,1,NULL,Publicité,NULL,NULL,NULL,102,130,4,,,,Publicité,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
769,corpus,,3,1,1260641588,1389890728,0,0,0,0,0,0,769,0,Leave Britney Alone,"<p>Chris Crocker, extrait de la vidéo <em>Leave Britney alone</em> postée sur YouTube, 2007</p>","<p>Chris Crocker, extrait de la vidéo <em>Leave Britney alone</em> postée sur YouTube, 2007</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:30 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-leave-britney-alone,648,3,Leave_Britney_Alone.mp3,sites/default/files/corpus/Leave_Britney_Alone.mp3,,0,1,1259263290,1,NULL,Chris Crocker,NULL,NULL,NULL,95,133,3,,,,Message,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,50,,48,,,,,,,
770,corpus,,3,1,1260641505,1389890728,0,0,0,0,0,0,770,0,Les français sont étonnants,"<p>Christophe Alévêque, extrait de l'émission <em>On n'est pas couché</em>, France 2, 2007</p>","<p>Christophe Alévêque, extrait de l'émission <em>On n'est pas couché</em>, France 2, 2007</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:30 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-les-francais-sont-etonnants,649,3,Les_francais_sont_8etonnants.mp3,sites/default/files/corpus/Les_francais_sont_8etonnants.mp3,,0,1,1259263290,1,NULL,Christophe Alévêque,NULL,NULL,NULL,94,163,3,,,,Télévision,françis,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
771,corpus,,3,1,1260641322,1389890728,0,0,0,0,0,0,771,0,Marthe,"<p>Arletty, conversation extraite du disque <em>Entretien avec Marc Laudelout</em>, 1982</p>","<p>Arletty, conversation extraite du disque <em>Entretien avec Marc Laudelout</em>, 1982</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:31 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-marthe,650,3,Marthe.mp3,sites/default/files/corpus/Marthe.mp3,,0,1,1259263291,1,NULL,Employée de maison,NULL,NULL,NULL,68,130,3,,,,quotidien,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
772,corpus,,3,1,1260641509,1389890728,0,0,0,0,0,0,772,0,Les problèmes de la jeunesse,"<p>Daniel Balavoine, François Mitterrand, extrait du journal télévisé <em>Midi2</em> , Antenne 2, 1980</p>","<p>Daniel Balavoine, François Mitterrand, extrait du journal télévisé <em>Midi2</em> , Antenne 2, 1980</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:31 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-les-problemes-de-la-jeunesse,1379,4,les_problemes_de_la_jeunesse.mp3,sites/default/files/corpus/les_problemes_de_la_jeunesse.mp3,audio/mpeg,8158634,1,1297238905,1,NULL,Daniel Balavoine,NULL,1835,NULL,94,130,3,,,,Télévision,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,50,,48,,,,,,,
773,corpus,,3,1,1260641506,1389890728,0,0,0,0,0,0,773,0,My name is,"<p>Malcom X, extrait de l'émission de télévision <em>City Desk</em>, 1963</p>","<p>Malcom X, extrait de l'émission de télévision <em>City Desk</em>, 1963</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:31 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-my-name,652,3,My_Name_Is.mp3,sites/default/files/corpus/My_Name_Is.mp3,,0,1,1259263292,1,NULL,Malcom X,NULL,NULL,NULL,131,133,3,,,,interview,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
774,corpus,,3,1,1260641506,1389890728,0,0,0,0,0,0,774,0,Notre rôle,"<p>Aimé Césaire, extrait d'un discours au premier Congrès des écrivains et artistes noirs, La Sorbonne, 1956</p>","<p>Aimé Césaire, extrait d'un discours au premier Congrès des écrivains et artistes noirs, La Sorbonne, 1956</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:32 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-notre-role,1409,4,notre_role_0.mp3,sites/default/files/corpus/notre_role_0.mp3,audio/mpeg,3042795,1,1297526822,1,NULL,Aimé Césaire,NULL,NULL,Joris Lacoste,90,130,3,,,,Discours,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
775,corpus,,3,1,1260641506,1389890728,0,0,0,0,0,0,775,0,Nous les travailleurs,"<p>Arlette Laguiller, extrait d'un message télévisé pour la campagne présidentielle, 1974</p>","<p>Arlette Laguiller, extrait d'un message télévisé pour la campagne présidentielle, 1974</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:33 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-nous-les-travailleurs,654,3,Nous_les_travailleurs.mp3,sites/default/files/corpus/Nous_les_travailleurs.mp3,,0,1,1259263293,1,NULL,Arlette Laguiller,NULL,NULL,NULL,90,130,4,,,,Discours,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
776,corpus,,3,1,1260641506,1389890728,0,0,0,0,0,0,776,0,On nous déportait en masse,"<p>Jean-Paul Sartre, extrait d'une lecture de l'article <em>La République du silence</em>, 1944</p>","<p>Jean-Paul Sartre, extrait d'une lecture de l'article <em>La République du silence</em>, 1944</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:34 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-nous-deportait-en-masse,655,3,On_nous_deportait_en_masse.mp3,sites/default/files/corpus/On_nous_deportait_en_masse.mp3,,0,1,1259263294,1,NULL,Jean-Paul Sartre,NULL,NULL,NULL,73,130,3,,,,lecture,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
777,corpus,,3,1,1260641589,1389890728,0,0,0,0,0,0,777,0,How do you take their energy ?,"<p>Enfant possédé, extrait du disque <em>The Okkulte Stimmen, Recordings of unseen intelligences, 1905–2007</em></p>","<p>Enfant possédé, extrait du disque <em>The Okkulte Stimmen, Recordings of unseen intelligences, 1905–2007</em></p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:34 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-how-do-you-take-their-energy,1400,4,possessed_child_0.mp3,sites/default/files/corpus/possessed_child_0.mp3,audio/mpeg,1013640,1,1297413776,1,NULL,Enfant,NULL,NULL,NULL,131,133,3,,,,interview,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,48,,,,,,,
778,corpus,,3,1,1260641506,1389890728,0,0,0,0,0,0,778,0,Pour toutes les femmes de ce pays,"<p>Arlette Laguiller, message télévisé pour la campagne présidentielle, 1974</p>","<p>Arlette Laguiller, message télévisé pour la campagne présidentielle, 1974</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:35 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-pour-toutes-les-femmes-de-ce-pays,657,3,Pour_toutes_les_femmes_de_ce_pays.mp3,sites/default/files/corpus/Pour_toutes_les_femmes_de_ce_pays.mp3,,0,1,1259263296,1,NULL,Arlette Laguiller,NULL,NULL,NULL,90,130,3,,,,Discours,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
779,corpus,,3,1,1260641326,1389890728,0,0,0,0,0,0,779,0,Prêcheur,"<p>Prêche d'un prêtre enfant, extrait d'une vidéo postée sur YouTube</p>","<p>Prêche d'un prêtre enfant, extrait d'une vidéo postée sur YouTube</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:36 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-precheur,658,3,Precheur.mp3,sites/default/files/corpus/Precheur.mp3,,0,1,1259263296,1,NULL,Enfant,NULL,NULL,NULL,91,164,4,,,,Rituel,espagnol,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
780,corpus,,3,1,1260641588,1389890728,0,0,0,0,0,0,780,0,Le Seigneur est vraiment intéressé à vous,<p>Extrait d'une émission de radio québecoise (source inconnue)</p>,<p>Extrait d'une émission de radio québecoise (source inconnue)</p>,Importerad by corpus importation module by bachir | 2009-11-26 20:21:37 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-le-seigneur-est-vraiment-interesse-vous,659,3,Priere.mp3,sites/default/files/corpus/Priere.mp3,,0,1,1259263297,1,NULL,Animateur,NULL,NULL,NULL,96,130,4,,,,Radio,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
781,corpus,,3,1,1260641507,1389890728,0,0,0,0,0,0,781,0,Rebelle sans cause,"<div id=""magicdomid33""><span>Doc Gynéco</span><span class=""author-g-0xogbkbk33vbi3rf""> et</span><span> Laurent Ruquier, extrait de l'émission </span><span class=""i""><em>On est pas couché</em></span><span>, France 2, 2007 <br /></span></div>","<div id=""magicdomid33""><span>Doc Gynéco</span><span class=""author-g-0xogbkbk33vbi3rf""> et</span><span> Laurent Ruquier, extrait de l'émission </span><span class=""i""><em>On est pas couché</em></span><span>, France 2, 2007 <br /></span></div>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:37 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-rebelle-sans-cause,660,3,Rebelle_sans_cause.mp3,sites/default/files/corpus/Rebelle_sans_cause.mp3,,0,1,1259263298,1,NULL,Doc Gynéco,NULL,NULL,NULL,94,130,4,,,,Télévision,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
782,corpus,,3,1,1260641507,1389890728,0,0,0,0,0,0,782,0,Répressif,"<p>Roland Barthes, extrait de <em>Comment vivre ensemble</em>, cours au Collège de France, 1976-1977</p>","<p>Roland Barthes, extrait de <em>Comment vivre ensemble</em>, cours au Collège de France, 1976-1977</p>",Importerad by corpus importation module by bachir | 2009-11-26 20:21:38 +0100.,1389890728,1,bachir,,"a:1:{s:13:""form_build_id"";s:37:""form-db4a42aedd738cd1dc169caeefd625de"";}",corpus/responsabilites/track-repressif,661,3,Repressif.mp3,sites/default/files/corpus/Repressif.mp3,,0,1,1259263299,1,NULL,Roland Barthes,NULL,NULL,NULL,74,130,3,,,,conférence,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,48,,,,,,,
